valid,tmpf,p01i
7/1/14 0:51,75.92,0
7/1/14 1:51,75.92,0
7/1/14 2:51,75.02,0
7/1/14 3:51,75.92,0
7/1/14 4:51,75.02,0
7/1/14 5:51,75.02,0
7/1/14 6:51,73.94,0
7/1/14 7:51,73.04,0
7/1/14 8:51,73.04,0
7/1/14 9:51,71.96,0
7/1/14 10:51,73.94,0
7/1/14 11:51,75.02,0
7/1/14 12:51,75.92,0
7/1/14 13:51,78.98,0
7/1/14 14:51,82.04,0
7/1/14 15:51,86,0
7/1/14 16:51,87.08,0
7/1/14 17:51,87.98,0
7/1/14 18:51,84.92,0
7/1/14 19:51,86,0
7/1/14 20:51,84.02,0
7/1/14 21:51,84.92,0
7/1/14 22:51,84.02,0
7/1/14 23:51,82.94,0
7/2/14 0:51,82.04,0
7/2/14 1:51,80.96,0
7/2/14 2:51,80.06,0
7/2/14 3:51,78.98,0
7/2/14 4:51,78.98,0
7/2/14 5:51,78.08,0
7/2/14 6:51,78.08,0
7/2/14 7:51,77,0
7/2/14 8:51,77,0
7/2/14 9:51,77,0
7/2/14 10:51,77,0
7/2/14 11:51,78.98,0
7/2/14 12:51,80.96,0
7/2/14 13:51,82.94,0
7/2/14 14:51,86,0
7/2/14 15:51,89.06,0
7/2/14 16:51,87.98,0
7/2/14 17:51,89.96,0
7/2/14 18:51,89.06,0
7/2/14 19:51,87.98,0
7/2/14 20:51,86,0
7/2/14 21:35,80.06,0.02
7/2/14 21:42,78.98,0.06
7/2/14 21:49,77,0.06
7/2/14 21:51,77,0.06
7/2/14 22:26,73.94,0.05
7/2/14 22:30,73.94,0.11
7/2/14 22:44,73.94,0.34
7/2/14 22:51,73.94,0.37
7/2/14 22:54,73.94,T
7/2/14 23:06,75.02,T
7/2/14 23:24,73.94,0.01
7/2/14 23:39,73.94,0.23
7/2/14 23:51,73.94,0.41
7/3/14 0:05,73.94,0.03
7/3/14 0:51,73.04,0.05
7/3/14 1:51,73.04,0.01
7/3/14 2:51,73.04,0.06
7/3/14 3:51,73.04,0
7/3/14 4:51,73.04,0
7/3/14 5:51,73.04,0
7/3/14 6:51,73.04,0
7/3/14 7:51,73.04,0
7/3/14 8:51,73.04,0.01
7/3/14 9:35,73.04,0.03
7/3/14 9:43,73.04,0.03
7/3/14 9:51,73.04,0.03
7/3/14 10:19,73.94,0
7/3/14 10:30,73.94,0
7/3/14 10:39,73.94,0
7/3/14 10:47,73.4,0
7/3/14 10:51,73.94,0
7/3/14 11:01,73.94,0
7/3/14 11:09,73.94,0
7/3/14 11:39,73.94,0
7/3/14 11:51,75.02,0
7/3/14 12:51,75.92,0
7/3/14 13:51,78.98,0
7/3/14 14:51,80.96,0
7/3/14 15:10,82.04,0
7/3/14 15:51,84.02,0
7/3/14 16:43,84.02,0
7/3/14 16:51,84.02,0
7/3/14 17:38,84.02,0
7/3/14 17:51,84.92,0
7/3/14 18:51,84.02,0
7/3/14 19:51,84.02,0
7/3/14 20:51,84.02,0
7/3/14 21:51,82.04,0
7/3/14 22:51,80.96,0
7/3/14 23:15,78.98,T
7/3/14 23:21,73.94,0.24
7/3/14 23:24,73.94,0.36
7/3/14 23:33,73.94,0.48
7/3/14 23:51,73.94,0.48
7/4/14 0:02,73.04,0
7/4/14 0:13,71.96,T
7/4/14 0:20,71.06,T
7/4/14 0:24,71.06,0.01
7/4/14 0:29,71.06,0.04
7/4/14 0:36,69.98,0.36
7/4/14 0:47,69.8,0.69
7/4/14 0:51,69.08,0.82
7/4/14 1:07,69.98,0.42
7/4/14 1:13,69.98,0.43
7/4/14 1:20,69.98,0.43
7/4/14 1:51,69.98,0.44
7/4/14 2:51,69.98,0
7/4/14 3:51,69.98,0
7/4/14 4:51,71.06,0
7/4/14 5:51,69.98,0
7/4/14 6:33,71.06,0
7/4/14 6:42,71.06,0
7/4/14 6:51,71.06,0
7/4/14 7:03,71.06,0
7/4/14 7:27,71.06,0
7/4/14 7:34,71.06,0
7/4/14 7:51,71.06,0
7/4/14 8:06,71.06,0
7/4/14 8:16,71.06,0
7/4/14 8:27,71.06,0
7/4/14 8:51,71.06,0
7/4/14 9:01,71.06,0
7/4/14 9:16,71.06,0
7/4/14 9:26,71.06,0
7/4/14 9:46,71.6,0
7/4/14 9:51,71.06,0
7/4/14 10:09,71.06,0
7/4/14 10:51,71.06,0
7/4/14 11:51,71.06,0
7/4/14 12:51,69.98,0
7/4/14 13:51,71.06,0
7/4/14 14:51,73.04,0
7/4/14 15:51,73.94,0
7/4/14 16:06,73.04,0
7/4/14 16:31,73.04,0
7/4/14 16:51,71.96,0
7/4/14 17:51,66.92,0.04
7/4/14 18:35,68,0.02
7/4/14 18:51,66.92,0.05
7/4/14 19:22,66.02,0.03
7/4/14 19:51,66.92,0.03
7/4/14 20:07,66.02,T
7/4/14 20:51,66.02,0.02
7/4/14 21:00,66.02,0
7/4/14 21:51,69.08,0
7/4/14 22:51,69.98,0
7/4/14 23:51,71.06,0
7/5/14 0:51,69.98,0
7/5/14 1:51,69.08,0
7/5/14 2:51,68,0
7/5/14 3:51,66.92,0
7/5/14 4:51,66.92,0
7/5/14 5:51,66.02,0
7/5/14 6:51,64.94,0
7/5/14 7:51,64.94,0
7/5/14 8:51,64.04,0
7/5/14 9:51,64.04,0
7/5/14 10:51,64.04,0
7/5/14 11:51,64.94,0
7/5/14 12:51,66.92,0
7/5/14 13:51,69.98,0
7/5/14 14:51,73.04,0
7/5/14 15:51,75.02,0
7/5/14 16:51,77,0
7/5/14 17:51,78.98,0
7/5/14 18:51,78.98,0
7/5/14 19:51,80.06,0
7/5/14 20:51,80.06,0
7/5/14 21:51,80.06,0
7/5/14 22:51,80.06,0
7/5/14 23:51,78.98,0
7/6/14 0:51,75.92,0
7/6/14 1:51,75.92,0
7/6/14 2:51,75.02,0
7/6/14 3:51,73.04,0
7/6/14 4:51,71.96,0
7/6/14 5:51,71.06,0
7/6/14 6:51,69.98,0
7/6/14 7:51,69.08,0
7/6/14 8:51,68,0
7/6/14 9:51,66.92,0
7/6/14 10:51,66.92,0
7/6/14 11:51,69.08,0
7/6/14 12:51,71.96,0
7/6/14 13:51,75.02,0
7/6/14 14:51,78.08,0
7/6/14 15:51,82.04,0
7/6/14 16:51,82.94,0
7/6/14 17:51,84.02,0
7/6/14 18:51,84.02,0
7/6/14 19:51,84.02,0
7/6/14 20:51,82.94,0
7/6/14 21:51,84.02,0
7/6/14 22:51,80.96,0
7/6/14 23:51,80.96,0
7/7/14 0:51,78.98,0
7/7/14 1:51,78.08,0
7/7/14 2:51,75.92,0
7/7/14 3:51,75.02,0
7/7/14 4:51,73.94,0
7/7/14 5:51,73.94,0
7/7/14 6:51,73.04,0
7/7/14 7:51,73.04,0
7/7/14 8:51,73.04,0
7/7/14 9:51,71.96,0
7/7/14 10:51,73.04,0
7/7/14 11:51,73.04,0
7/7/14 12:51,75.92,0
7/7/14 13:51,78.98,0
7/7/14 14:51,80.96,0
7/7/14 15:51,84.92,0
7/7/14 16:51,87.08,0
7/7/14 17:51,87.98,0
7/7/14 18:51,87.98,0
7/7/14 19:51,87.98,0
7/7/14 20:51,89.96,0
7/7/14 21:51,87.08,0
7/7/14 22:51,87.98,0
7/7/14 23:51,86,0
7/8/14 0:51,84.92,0
7/8/14 1:51,84.92,0
7/8/14 2:51,82.94,0
7/8/14 3:51,82.04,0
7/8/14 4:51,80.06,0
7/8/14 4:56,77,T
7/8/14 5:14,71.06,0.18
7/8/14 5:25,71.06,0.35
7/8/14 5:33,71.06,0.39
7/8/14 5:43,71.06,0.41
7/8/14 5:51,71.96,0.42
7/8/14 6:51,71.06,0.01
7/8/14 7:51,71.96,0
7/8/14 8:51,71.96,0
7/8/14 9:51,71.96,0
7/8/14 14:51,82.4,0
7/8/14 15:51,87.98,0
7/8/14 16:51,89.06,0
7/8/14 17:51,89.06,0
7/8/14 18:51,89.06,0
7/8/14 19:51,87.98,0
7/8/14 20:51,87.98,0
7/8/14 21:51,89.06,0
7/8/14 22:51,86,0
7/8/14 23:51,84.92,0
7/9/14 0:51,84.02,0
7/9/14 1:51,84.02,0
7/9/14 2:51,77,T
7/9/14 3:51,75.92,T
7/9/14 4:51,75.02,0
7/9/14 5:51,73.04,0
7/9/14 6:51,73.04,0
7/9/14 7:51,73.04,0
7/9/14 8:51,73.04,0
7/9/14 9:51,71.96,0
7/9/14 10:51,71.96,0
7/9/14 11:51,73.04,0
7/9/14 12:51,75.92,0
7/9/14 15:51,80.96,0
7/9/14 16:51,84.92,0
7/9/14 17:51,86,0
7/9/14 18:51,84.92,0
7/9/14 19:51,84.02,0
7/9/14 20:51,82.94,0
7/9/14 21:51,82.04,0
7/9/14 22:51,80.96,0
7/9/14 23:51,84.02,0
7/10/14 0:06,78.08,T
7/10/14 0:15,71.96,0.09
7/10/14 0:20,71.96,0.09
7/10/14 0:27,71.96,0.09
7/10/14 0:51,71.06,0.09
7/10/14 1:51,73.04,0
7/10/14 2:51,73.04,0
7/10/14 3:51,75.92,0
7/10/14 4:51,73.04,0
7/10/14 5:51,73.94,0
7/10/14 6:51,75.02,0
7/10/14 7:51,73.94,0
7/10/14 8:51,71.96,0
7/10/14 9:51,71.96,0
7/10/14 10:51,71.96,0
7/10/14 11:51,71.96,0
7/10/14 12:51,73.04,0
7/10/14 13:51,73.94,0
7/10/14 14:51,75.02,0
7/10/14 15:51,75.92,0
7/10/14 16:51,78.08,0
7/10/14 17:51,80.06,0
7/10/14 18:51,80.96,0
7/10/14 19:51,80.96,0
7/10/14 20:51,82.04,0
7/10/14 21:51,78.98,0
7/10/14 22:51,75.92,0
7/10/14 23:51,75.02,0
7/11/14 0:51,75.02,0
7/11/14 1:51,73.94,0
7/11/14 2:51,75.02,0
7/11/14 3:51,73.94,0
7/11/14 4:51,73.94,0
7/11/14 5:51,73.94,0
7/11/14 6:51,73.04,0
7/11/14 7:51,73.94,0
7/11/14 8:51,73.94,0
7/11/14 9:51,73.04,0
7/11/14 10:51,71.96,0
7/11/14 11:51,73.04,0
7/11/14 12:51,73.94,0
7/11/14 13:51,75.92,0
7/11/14 14:51,78.98,0
7/11/14 15:51,82.04,0
7/11/14 16:51,82.94,0
7/11/14 17:51,84.02,0
7/11/14 18:51,84.92,0
7/11/14 19:51,84.02,0
7/11/14 20:51,80.96,0
7/11/14 21:51,78.08,0
7/11/14 22:51,77,0
7/11/14 23:51,75.92,0
7/12/14 0:51,73.94,0
7/12/14 1:51,73.04,0
7/12/14 2:51,71.96,0
7/12/14 3:51,71.96,0
7/12/14 4:51,71.96,0
7/12/14 5:51,71.96,0
7/12/14 6:51,71.96,0
7/12/14 7:51,71.96,0
7/12/14 8:51,71.96,0
7/12/14 9:51,71.06,0
7/12/14 10:51,73.04,0
7/12/14 11:51,73.94,0
7/12/14 12:51,75.92,0
7/12/14 13:51,78.08,0
7/12/14 14:51,80.06,0
7/12/14 15:51,80.96,0
7/12/14 16:51,84.02,0
7/12/14 17:51,84.92,0
7/12/14 18:51,82.94,0
7/12/14 19:51,80.96,0
7/12/14 20:51,80.06,0
7/12/14 21:51,78.98,0
7/12/14 22:51,78.08,0
7/12/14 23:51,75.92,0
7/13/14 0:51,75.02,0
7/13/14 1:51,75.02,0
7/13/14 2:51,75.02,0
7/13/14 3:51,73.94,0
7/13/14 4:51,73.94,0
7/13/14 5:51,73.04,0
7/13/14 6:51,73.04,0
7/13/14 7:51,73.04,0
7/13/14 8:51,71.96,0
7/13/14 9:51,71.96,0
7/13/14 10:51,71.96,0
7/13/14 11:51,73.94,0
7/13/14 12:37,75.02,0
7/13/14 12:51,75.02,0
7/13/14 13:51,75.02,0
7/13/14 14:51,73.94,T
7/13/14 15:21,78.08,0
7/13/14 15:51,80.06,0
7/13/14 16:51,80.96,0
7/13/14 17:51,82.04,0
7/13/14 18:51,80.06,0
7/13/14 19:51,78.08,0
7/13/14 20:15,75.92,0.03
7/13/14 20:22,77,0.03
7/13/14 20:51,77,0.03
7/13/14 21:51,78.08,0
7/13/14 22:51,78.08,0
7/13/14 23:51,78.08,0
7/14/14 0:51,78.98,0
7/14/14 1:51,78.08,0
7/14/14 2:51,78.98,0
7/14/14 4:51,71.6,0
7/14/14 5:51,69.8,0
7/14/14 6:51,71.6,0
7/14/14 7:51,71.6,0
7/14/14 8:51,71.6,0
7/14/14 9:51,71.6,0
7/14/14 10:51,71.6,0
7/14/14 11:51,71.6,0
7/14/14 12:51,71.6,0
7/14/14 13:51,73.4,0
7/14/14 14:51,75.2,0
7/14/14 15:51,77,0
7/14/14 16:51,78.98,0
7/14/14 17:51,80.96,0
7/14/14 18:51,82.04,0
7/14/14 19:16,82.04,0
7/14/14 19:51,82.94,0
7/14/14 20:51,80.96,0
7/14/14 21:51,78.98,0
7/14/14 22:51,78.08,T
7/14/14 23:03,75.02,0.05
7/14/14 23:11,75.02,0.05
7/14/14 23:51,75.02,0.05
7/14/14 23:58,75.02,0
7/15/14 0:12,75.02,T
7/15/14 0:16,73.94,0.02
7/15/14 0:25,75.02,0.08
7/15/14 0:38,73.94,0.15
7/15/14 0:51,73.94,0.18
7/15/14 0:57,73.94,T
7/15/14 1:06,73.94,0.01
7/15/14 1:23,73.94,0.01
7/15/14 1:29,73.94,0.02
7/15/14 1:37,73.94,0.03
7/15/14 1:51,73.94,0.04
7/15/14 2:04,73.94,0.03
7/15/14 2:21,73.04,0.06
7/15/14 2:29,73.04,0.07
7/15/14 2:51,73.04,0.13
7/15/14 3:00,73.04,T
7/15/14 3:09,73.04,0.03
7/15/14 3:15,73.04,0.04
7/15/14 3:51,73.04,0.05
7/15/14 4:22,73.04,0.01
7/15/14 4:51,73.04,0.01
7/15/14 5:51,73.04,0
7/15/14 6:06,73.04,0
7/15/14 6:51,73.04,0
7/15/14 7:51,73.04,0
7/15/14 8:51,73.04,0
7/15/14 9:09,73.04,0
7/15/14 9:51,73.04,0
7/15/14 10:02,73.04,0
7/15/14 10:51,73.94,0
7/15/14 11:51,75.02,0
7/15/14 12:34,77,0
7/15/14 12:51,77,0
7/15/14 13:11,77,0
7/15/14 13:51,78.98,0
7/15/14 14:10,78.98,0
7/15/14 14:44,80.06,0
7/15/14 14:51,78.98,0
7/15/14 15:51,78.08,0
7/15/14 16:16,80.96,0
7/15/14 16:51,82.04,0
7/15/14 17:51,84.02,0
7/15/14 18:21,80.96,T
7/15/14 18:23,80.06,0.01
7/15/14 18:48,73.4,0.59
7/15/14 18:51,73.04,0.78
7/15/14 19:01,73.94,0.13
7/15/14 19:05,73.94,0.13
7/15/14 19:07,73.94,0.13
7/15/14 19:51,73.04,0.13
7/15/14 20:51,75.02,0.01
7/15/14 21:51,75.02,0
7/15/14 22:51,73.94,0.01
7/15/14 22:58,73.04,0.03
7/15/14 23:07,73.04,0.04
7/15/14 23:30,73.04,0.09
7/15/14 23:51,73.04,0.17
7/16/14 0:10,73.04,0.03
7/16/14 0:17,71.96,0.04
7/16/14 0:25,71.96,0.06
7/16/14 0:37,71.96,0.11
7/16/14 0:47,71.6,0.14
7/16/14 0:51,71.96,0.15
7/16/14 1:12,73.04,0.03
7/16/14 1:51,73.04,0.05
7/16/14 2:00,71.96,0
7/16/14 2:20,73.04,0
7/16/14 2:39,71.96,0
7/16/14 2:51,71.96,0
7/16/14 3:01,71.96,0
7/16/14 3:14,71.96,0
7/16/14 3:44,71.96,0
7/16/14 3:51,71.96,0
7/16/14 3:59,71.96,0
7/16/14 4:14,71.96,0
7/16/14 4:28,71.96,0
7/16/14 4:33,71.96,0
7/16/14 4:40,71.96,0
7/16/14 4:51,71.96,0
7/16/14 5:05,71.96,0
7/16/14 5:15,71.96,0
7/16/14 5:31,71.96,0
7/16/14 5:51,71.96,0
7/16/14 6:01,71.96,0
7/16/14 6:25,71.96,0
7/16/14 6:33,71.96,0
7/16/14 6:51,71.96,0
7/16/14 6:59,71.96,0
7/16/14 7:26,71.96,0
7/16/14 7:51,71.96,0
7/16/14 8:51,71.96,0
7/16/14 9:26,71.96,0
7/16/14 9:32,71.96,0
7/16/14 9:51,71.96,0
7/16/14 10:04,71.96,0
7/16/14 10:21,71.96,0
7/16/14 10:51,71.96,0
7/16/14 11:49,69.8,0
7/16/14 11:51,69.98,0
7/16/14 12:51,69.08,T
7/16/14 13:51,69.08,0
7/16/14 14:51,69.98,0
7/16/14 15:51,71.06,0
7/16/14 16:51,73.04,0
7/16/14 17:51,75.92,0
7/16/14 18:51,78.08,0
7/16/14 19:51,80.06,0
7/16/14 20:51,80.06,0
7/16/14 21:51,78.98,0
7/16/14 22:51,78.98,0
7/16/14 23:51,78.08,0
7/17/14 0:51,75.92,0
7/17/14 1:51,75.92,0
7/17/14 2:51,73.94,0
7/17/14 3:51,73.94,0
7/17/14 4:51,73.04,0
7/17/14 5:51,71.96,0
7/17/14 6:51,69.98,0
7/17/14 7:51,68,0
7/17/14 8:51,69.98,0
7/17/14 9:51,69.08,0
7/17/14 10:51,68,0
7/17/14 11:51,69.08,0
7/17/14 12:51,71.06,0
7/17/14 13:51,73.04,0
7/17/14 14:51,75.02,0
7/17/14 15:51,77,0
7/17/14 16:51,75.92,0
7/17/14 17:51,78.08,0
7/17/14 18:51,75.92,0
7/17/14 19:51,78.08,0
7/17/14 20:51,75.02,0
7/17/14 21:51,75.92,0
7/17/14 22:51,75.92,0
7/17/14 23:51,77,0
7/18/14 0:51,75.92,0
7/18/14 1:51,75.02,0
7/18/14 2:51,73.04,0
7/18/14 3:51,71.96,0
7/18/14 4:51,M,0
7/18/14 5:51,69.08,0
7/18/14 6:51,68,0
7/18/14 7:51,66.02,0
7/18/14 8:51,66.02,0
7/18/14 9:51,64.94,0
7/18/14 10:51,66.02,0
7/18/14 11:51,69.08,0
7/18/14 12:51,71.06,0
7/18/14 13:51,73.04,0
7/18/14 14:51,75.02,0
7/18/14 15:51,77,0
7/18/14 16:51,78.98,0
7/18/14 17:51,78.98,0
7/18/14 18:51,78.98,0
7/18/14 19:51,80.06,0
7/18/14 20:51,80.06,0
7/18/14 21:51,78.98,0
7/18/14 22:51,77,0
7/18/14 23:51,77,0
7/19/14 0:51,73.4,0
7/19/14 1:51,71.6,0
7/19/14 2:51,71.6,0
7/19/14 3:51,69.8,0
7/19/14 4:51,69.8,0
7/19/14 5:51,69.8,0
7/19/14 6:51,69.8,0
7/19/14 7:51,69.8,0
7/19/14 8:51,69.8,0
7/19/14 9:51,68,0
7/19/14 10:51,68,0
7/19/14 11:51,69.8,0
7/19/14 12:51,69.8,0
7/19/14 13:51,73.04,0
7/19/14 14:51,75.02,0
7/19/14 15:51,75.02,0
7/19/14 16:51,75.92,0
7/19/14 17:51,75.2,0
7/19/14 18:51,75.2,0
7/19/14 19:51,73.4,0
7/19/14 20:51,75.2,0
7/19/14 21:51,75.2,0
7/19/14 22:51,75.2,0
7/19/14 23:51,73.4,0
7/20/14 0:51,71.6,0
7/20/14 1:51,69.8,0
7/20/14 3:51,69.8,0
7/20/14 4:51,69.8,0
7/20/14 5:51,69.8,0
7/20/14 6:51,68,0
7/20/14 9:51,68,0
7/20/14 14:51,73.4,0
7/20/14 15:51,75.2,0
7/20/14 16:51,78.08,0
7/20/14 17:51,78.08,0
7/20/14 18:51,78.08,0
7/20/14 19:51,78.08,0
7/20/14 20:51,75.92,0
7/20/14 21:51,75.02,0
7/20/14 22:51,73.94,0
7/20/14 23:51,73.94,0
7/21/14 0:51,71.96,0
7/21/14 1:51,71.06,0
7/21/14 2:51,69.98,0
7/21/14 3:51,69.08,0
7/21/14 4:51,69.08,0
7/21/14 5:51,69.08,0
7/21/14 6:51,68,0
7/21/14 7:51,68,0
7/21/14 8:51,66.92,0
7/21/14 9:51,68,0
7/21/14 10:51,68,0
7/21/14 11:01,68,0
7/21/14 11:51,69.08,0
7/21/14 12:51,71.06,0
7/21/14 13:51,73.94,0
7/21/14 14:51,75.92,0
7/21/14 15:51,78.98,0
7/21/14 16:51,80.96,0
7/21/14 17:51,82.94,0
7/21/14 18:51,82.94,0
7/21/14 19:51,84.92,0
7/21/14 20:51,80.96,0
7/21/14 21:51,78.98,0
7/21/14 22:51,78.08,0
7/21/14 23:51,75.92,0
7/22/14 0:51,73.94,0
7/22/14 1:51,73.94,0
7/22/14 2:51,73.94,0
7/22/14 3:51,73.04,0
7/22/14 4:51,71.96,0
7/22/14 5:51,71.96,0
7/22/14 6:51,71.96,0
7/22/14 7:51,71.96,0
7/22/14 8:51,71.06,0
7/22/14 9:51,71.06,0
7/22/14 10:51,71.06,0
7/22/14 11:51,73.94,0
7/22/14 12:51,75.92,0
7/22/14 13:51,78.08,0
7/22/14 14:51,80.06,0
7/22/14 15:51,82.94,0
7/22/14 16:51,84.02,0
7/22/14 17:51,84.02,0
7/22/14 18:51,84.92,0
7/22/14 19:51,84.02,0
7/22/14 20:51,82.94,0
7/22/14 21:51,80.96,0
7/22/14 22:51,80.96,0
7/22/14 23:51,80.06,0
7/23/14 0:51,78.98,0
7/23/14 1:51,78.08,0
7/23/14 2:51,78.08,0
7/23/14 3:51,77,0
7/23/14 4:51,75.92,0
7/23/14 5:51,75.92,0
7/23/14 6:51,75.02,0
7/23/14 7:51,73.94,0
7/23/14 8:51,73.04,0
7/23/14 9:43,73.04,0
7/23/14 9:51,73.04,0
7/23/14 10:51,73.04,0
7/23/14 11:51,75.02,0
7/23/14 12:51,77,0
7/23/14 13:51,78.98,0
7/23/14 14:51,82.04,0
7/23/14 15:51,84.92,0
7/23/14 16:51,86,0
7/23/14 17:51,84.92,0
7/23/14 18:51,84.92,0
7/23/14 19:51,86,0
7/23/14 20:51,84.92,0
7/23/14 21:51,84.92,0
7/23/14 22:51,84.02,0
7/23/14 23:51,86,0
7/24/14 0:51,75.92,0.08
7/24/14 1:09,73.04,0.1
7/24/14 1:51,73.94,0.1
7/24/14 2:51,75.02,0.01
7/24/14 3:51,73.94,T
7/24/14 4:51,75.02,0
7/24/14 5:51,73.94,0
7/24/14 6:51,73.94,0
7/24/14 7:51,73.04,0
7/24/14 8:51,73.04,0
7/24/14 9:51,73.04,0
7/24/14 10:51,71.96,0
7/24/14 11:26,71.96,0
7/24/14 11:51,71.96,0
7/24/14 12:51,73.94,0
7/24/14 13:18,73.94,0
7/24/14 13:51,73.94,0
7/24/14 14:46,73.4,0
7/24/14 14:51,73.94,0
7/24/14 15:51,75.02,0
7/24/14 16:51,75.92,0
7/24/14 17:51,77,0
7/24/14 18:51,78.98,0
7/24/14 19:51,78.98,0
7/24/14 20:51,77,0
7/24/14 21:51,78.08,0
7/24/14 22:51,75.92,0
7/24/14 23:51,75.92,0
7/25/14 0:51,77,0
7/25/14 1:51,75.02,0
7/25/14 2:51,73.94,0
7/25/14 3:51,73.04,0
7/25/14 4:51,69.98,0
7/25/14 5:51,69.08,0
7/25/14 6:51,69.08,0
7/25/14 7:51,66.92,0
7/25/14 8:51,66.92,0
7/25/14 9:51,66.92,0
7/25/14 10:18,66.92,0
7/25/14 10:51,66.92,0
7/25/14 11:51,69.08,0
7/25/14 12:51,69.98,0
7/25/14 13:51,71.96,0
7/25/14 14:51,73.94,0
7/25/14 15:51,78.08,0
7/25/14 16:51,78.08,0
7/25/14 17:51,80.96,0
7/25/14 18:51,80.6,0
7/25/14 19:51,80.6,0
7/25/14 20:51,78.8,0
7/25/14 21:51,78.8,0
7/25/14 22:51,77,0
7/25/14 23:53,75.92,0
7/26/14 0:51,75.02,0
7/26/14 1:51,73.04,0
7/26/14 2:51,73.04,0
7/26/14 3:51,73.04,0
7/26/14 4:51,71.96,0
7/26/14 5:51,71.06,0
7/26/14 6:51,71.06,0
7/26/14 7:51,69.98,0
7/26/14 8:51,69.98,0
7/26/14 9:51,69.98,0
7/26/14 10:51,69.98,0
7/26/14 11:51,71.06,0
7/26/14 12:51,73.94,0
7/26/14 13:51,75.02,0
7/26/14 14:51,73.94,0
7/26/14 15:51,75.92,0
7/26/14 16:51,75.02,0
7/26/14 17:51,80.06,0
7/26/14 18:51,77,0
7/26/14 19:51,78.08,0
7/26/14 20:51,75.92,0
7/26/14 21:51,75.92,0
7/26/14 22:28,78.08,0
7/26/14 22:43,77,0
7/26/14 22:51,77,0
7/26/14 23:51,75.92,0
7/27/14 0:51,77,0
7/27/14 0:59,75.92,0
7/27/14 1:40,75.02,0
7/27/14 1:51,75.02,0
7/27/14 2:51,73.94,0
7/27/14 3:51,73.94,0
7/27/14 4:51,73.94,0
7/27/14 5:51,73.04,0
7/27/14 6:51,71.96,0
7/27/14 7:51,71.96,0
7/27/14 8:40,71.96,0
7/27/14 8:48,71.6,0
7/27/14 8:51,71.96,0
7/27/14 9:51,73.04,0
7/27/14 10:51,71.96,0.01
7/27/14 11:51,73.04,0
7/27/14 12:51,73.94,0
7/27/14 13:51,75.92,0
7/27/14 14:51,77,0
7/27/14 15:51,78.08,0
7/27/14 16:51,78.98,0
7/27/14 17:51,80.96,0
7/27/14 18:51,84.02,0
7/27/14 19:51,82.04,0
7/27/14 20:51,82.94,0
7/27/14 21:51,84.92,0
7/27/14 22:51,84.92,0
7/27/14 23:51,82.94,0
7/28/14 0:51,82.94,0
7/28/14 1:51,80.96,0
7/28/14 2:51,80.06,0
7/28/14 3:51,78.08,T
7/28/14 4:51,75.92,0.01
7/28/14 5:37,75.02,0.06
7/28/14 5:51,75.02,0.11
7/28/14 6:18,73.94,0.05
7/28/14 6:36,73.94,0.05
7/28/14 6:43,73.94,0.05
7/28/14 6:51,73.94,0.05
7/28/14 7:02,73.94,0
7/28/14 7:20,73.94,T
7/28/14 7:36,71.06,0.01
7/28/14 7:51,69.98,0.02
7/28/14 8:51,69.08,0.01
7/28/14 9:51,69.08,0
7/28/14 10:24,69.98,0
7/28/14 10:51,69.98,0
7/28/14 11:16,69.98,0
7/28/14 11:51,71.06,0
7/28/14 12:41,71.96,0
7/28/14 12:51,71.96,0
7/28/14 13:32,73.04,0
7/28/14 13:51,73.04,0
7/28/14 14:51,73.04,0
7/28/14 15:33,75.92,0
7/28/14 15:51,75.92,0
7/28/14 16:51,78.08,0
7/28/14 17:51,78.98,0
7/28/14 18:51,78.98,0
7/28/14 19:51,78.98,0
7/28/14 20:51,80.06,0
7/28/14 21:51,80.06,0
7/28/14 22:51,80.06,0
7/28/14 23:51,73.94,0
7/29/14 0:51,71.96,0
7/29/14 1:51,71.06,0
7/29/14 2:51,69.98,0
7/29/14 3:51,69.08,0
7/29/14 4:51,68,0
7/29/14 5:51,66.92,0
7/29/14 6:51,66.02,0
7/29/14 7:51,64.94,0
7/29/14 8:51,64.94,0
7/29/14 9:51,64.04,0
7/29/14 10:51,64.04,0
7/29/14 11:51,64.04,0
7/29/14 12:51,66.02,0
7/29/14 13:51,68,0
7/29/14 14:51,71.06,0
7/29/14 15:51,71.96,0
7/29/14 16:51,71.96,0
7/29/14 17:51,71.96,0
7/29/14 18:51,75.92,0
7/29/14 19:51,75.92,0
7/29/14 20:51,73.94,0
7/29/14 21:51,73.94,0
7/29/14 22:51,73.94,0
7/29/14 23:51,71.96,0
7/30/14 0:51,71.06,0
7/30/14 1:51,69.98,0
7/30/14 2:51,69.08,0
7/30/14 3:51,66.92,0
7/30/14 4:51,66.92,0
7/30/14 5:51,66.02,0
7/30/14 6:51,66.02,0
7/30/14 7:51,66.02,0
7/30/14 8:51,64.04,0
7/30/14 9:51,62.96,0
7/30/14 10:51,62.96,0
7/30/14 11:51,64.94,0
7/30/14 12:51,68,0
7/30/14 13:51,69.98,0
7/30/14 14:51,73.04,0
7/30/14 15:51,75.92,0
7/30/14 16:51,78.08,0
7/30/14 17:51,78.98,0
7/30/14 18:51,78.08,0
7/30/14 19:51,78.08,0
7/30/14 20:51,77,0
7/30/14 21:51,78.08,0
7/30/14 22:51,75.02,0
7/30/14 23:51,73.04,0
7/31/14 0:51,71.96,0
